STATE,STATEA,COUNTY,COUNTYA,num_vehicles,tot_vehicles,st_cnty_name
Georgia,13,Wilkes County,317,4,323,"Wilkes County, Georgia"
Georgia,13,Wilkes County,317,5,96,"Wilkes County, Georgia"
Georgia,13,Wilkinson County,319,1,1082,"Wilkinson County, Georgia"
Georgia,13,Wilkinson County,319,2,1068,"Wilkinson County, Georgia"
Georgia,13,Wilkinson County,319,3,555,"Wilkinson County, Georgia"
Georgia,13,Wilkinson County,319,4,161,"Wilkinson County, Georgia"
Georgia,13,Wilkinson County,319,5,70,"Wilkinson County, Georgia"
Georgia,13,Worth County,321,1,2238,"Worth County, Georgia"
Georgia,13,Worth County,321,2,3101,"Worth County, Georgia"
Georgia,13,Worth County,321,3,1294,"Worth County, Georgia"
Georgia,13,Worth County,321,4,613,"Worth County, Georgia"
Georgia,13,Worth County,321,5,160,"Worth County, Georgia"
Hawaii,15,Hawaii County,1,1,22834,"Hawaii County, Hawaii"
Hawaii,15,Hawaii County,1,2,26366,"Hawaii County, Hawaii"
Hawaii,15,Hawaii County,1,3,11072,"Hawaii County, Hawaii"
Hawaii,15,Hawaii County,1,4,3839,"Hawaii County, Hawaii"
Hawaii,15,Hawaii County,1,5,1885,"Hawaii County, Hawaii"
Hawaii,15,Honolulu County,3,1,105967,"Honolulu County, Hawaii"
Hawaii,15,Honolulu County,3,2,109909,"Honolulu County, Hawaii"
Hawaii,15,Honolulu County,3,3,39460,"Honolulu County, Hawaii"
Hawaii,15,Honolulu County,3,4,17663,"Honolulu County, Hawaii"
Hawaii,15,Honolulu County,3,5,9582,"Honolulu County, Hawaii"
Hawaii,15,Kalawao County,5,1,24,"Kalawao County, Hawaii"
Hawaii,15,Kalawao County,5,2,7,"Kalawao County, Hawaii"
Hawaii,15,Kalawao County,5,3,0,"Kalawao County, Hawaii"
Hawaii,15,Kalawao County,5,4,2,"Kalawao County, Hawaii"
Hawaii,15,Kalawao County,5,5,2,"Kalawao County, Hawaii"
Hawaii,15,Kauai County,7,1,6098,"Kauai County, Hawaii"
Hawaii,15,Kauai County,7,2,8296,"Kauai County, Hawaii"
Hawaii,15,Kauai County,7,3,4468,"Kauai County, Hawaii"
Hawaii,15,Kauai County,7,4,1897,"Kauai County, Hawaii"
Hawaii,15,Kauai County,7,5,999,"Kauai County, Hawaii"
Hawaii,15,Maui County,9,1,17065,"Maui County, Hawaii"
Hawaii,15,Maui County,9,2,20378,"Maui County, Hawaii"
Hawaii,15,Maui County,9,3,9085,"Maui County, Hawaii"
Hawaii,15,Maui County,9,4,3415,"Maui County, Hawaii"
Hawaii,15,Maui County,9,5,1983,"Maui County, Hawaii"
Idaho,16,Ada County,1,1,56287,"Ada County, Idaho"
Idaho,16,Ada County,1,2,68922,"Ada County, Idaho"
Idaho,16,Ada County,1,3,28786,"Ada County, Idaho"
Idaho,16,Ada County,1,4,9402,"Ada County, Idaho"
Idaho,16,Ada County,1,5,3512,"Ada County, Idaho"
Idaho,16,Adams County,3,1,435,"Adams County, Idaho"
Idaho,16,Adams County,3,2,614,"Adams County, Idaho"
Idaho,16,Adams County,3,3,405,"Adams County, Idaho"
Idaho,16,Adams County,3,4,180,"Adams County, Idaho"
Idaho,16,Adams County,3,5,90,"Adams County, Idaho"
Idaho,16,Bannock County,5,1,8618,"Bannock County, Idaho"
Idaho,16,Bannock County,5,2,11550,"Bannock County, Idaho"
Idaho,16,Bannock County,5,3,5889,"Bannock County, Idaho"
Idaho,16,Bannock County,5,4,2348,"Bannock County, Idaho"
Idaho,16,Bannock County,5,5,939,"Bannock County, Idaho"
Idaho,16,Bear Lake County,7,1,521,"Bear Lake County, Idaho"
Idaho,16,Bear Lake County,7,2,805,"Bear Lake County, Idaho"
Idaho,16,Bear Lake County,7,3,459,"Bear Lake County, Idaho"
Idaho,16,Bear Lake County,7,4,341,"Bear Lake County, Idaho"
Idaho,16,Bear Lake County,7,5,197,"Bear Lake County, Idaho"
Idaho,16,Benewah County,9,1,908,"Benewah County, Idaho"
Idaho,16,Benewah County,9,2,1263,"Benewah County, Idaho"
Idaho,16,Benewah County,9,3,728,"Benewah County, Idaho"
Idaho,16,Benewah County,9,4,218,"Benewah County, Idaho"
Idaho,16,Benewah County,9,5,178,"Benewah County, Idaho"
Idaho,16,Bingham County,11,1,3425,"Bingham County, Idaho"
Idaho,16,Bingham County,11,2,5396,"Bingham County, Idaho"
Idaho,16,Bingham County,11,3,3624,"Bingham County, Idaho"
Idaho,16,Bingham County,11,4,1516,"Bingham County, Idaho"
Idaho,16,Bingham County,11,5,780,"Bingham County, Idaho"
Idaho,16,Blaine County,13,1,2461,"Blaine County, Idaho"
Idaho,16,Blaine County,13,2,3491,"Blaine County, Idaho"
Idaho,16,Blaine County,13,3,1349,"Blaine County, Idaho"
Idaho,16,Blaine County,13,4,403,"Blaine County, Idaho"
Idaho,16,Blaine County,13,5,95,"Blaine County, Idaho"
Idaho,16,Boise County,15,1,599,"Boise County, Idaho"
Idaho,16,Boise County,15,2,1336,"Boise County, Idaho"
Idaho,16,Boise County,15,3,836,"Boise County, Idaho"
Idaho,16,Boise County,15,4,235,"Boise County, Idaho"
Idaho,16,Boise County,15,5,152,"Boise County, Idaho"
Idaho,16,Bonner County,17,1,4348,"Bonner County, Idaho"
Idaho,16,Bonner County,17,2,6638,"Bonner County, Idaho"
Idaho,16,Bonner County,17,3,3728,"Bonner County, Idaho"
Idaho,16,Bonner County,17,4,1297,"Bonner County, Idaho"
Idaho,16,Bonner County,17,5,730,"Bonner County, Idaho"
Idaho,16,Bonneville County,19,1,9765,"Bonneville County, Idaho"
Idaho,16,Bonneville County,19,2,15715,"Bonneville County, Idaho"
Idaho,16,Bonneville County,19,3,7447,"Bonneville County, Idaho"
Idaho,16,Bonneville County,19,4,3310,"Bonneville County, Idaho"
Idaho,16,Bonneville County,19,5,1645,"Bonneville County, Idaho"
Idaho,16,Boundary County,21,1,1104,"Boundary County, Idaho"
Idaho,16,Boundary County,21,2,1683,"Boundary County, Idaho"
Idaho,16,Boundary County,21,3,1017,"Boundary County, Idaho"
Idaho,16,Boundary County,21,4,392,"Boundary County, Idaho"
Idaho,16,Boundary County,21,5,249,"Boundary County, Idaho"
Idaho,16,Butte County,23,1,216,"Butte County, Idaho"
Idaho,16,Butte County,23,2,341,"Butte County, Idaho"
Idaho,16,Butte County,23,3,203,"Butte County, Idaho"
Idaho,16,Butte County,23,4,102,"Butte County, Idaho"
Idaho,16,Butte County,23,5,68,"Butte County, Idaho"
Idaho,16,Camas County,25,1,119,"Camas County, Idaho"
Idaho,16,Camas County,25,2,118,"Camas County, Idaho"
Idaho,16,Camas County,25,3,108,"Camas County, Idaho"
Idaho,16,Camas County,25,4,33,"Camas County, Idaho"
Idaho,16,Camas County,25,5,12,"Camas County, Idaho"
Idaho,16,Canyon County,27,1,18680,"Canyon County, Idaho"
Idaho,16,Canyon County,27,2,27632,"Canyon County, Idaho"
Idaho,16,Canyon County,27,3,14505,"Canyon County, Idaho"
Idaho,16,Canyon County,27,4,6471,"Canyon County, Idaho"
Idaho,16,Canyon County,27,5,2746,"Canyon County, Idaho"
Idaho,16,Caribou County,29,1,528,"Caribou County, Idaho"
Idaho,16,Caribou County,29,2,840,"Caribou County, Idaho"
Idaho,16,Caribou County,29,3,652,"Caribou County, Idaho"
Idaho,16,Caribou County,29,4,291,"Caribou County, Idaho"
Idaho,16,Caribou County,29,5,120,"Caribou County, Idaho"
Idaho,16,Cassia County,31,1,1495,"Cassia County, Idaho"
Idaho,16,Cassia County,31,2,3000,"Cassia County, Idaho"
Idaho,16,Cassia County,31,3,2005,"Cassia County, Idaho"
Idaho,16,Cassia County,31,4,593,"Cassia County, Idaho"
Idaho,16,Cassia County,31,5,421,"Cassia County, Idaho"
Idaho,16,Clark County,33,1,81,"Clark County, Idaho"
Idaho,16,Clark County,33,2,92,"Clark County, Idaho"
Idaho,16,Clark County,33,3,65,"Clark County, Idaho"
Idaho,16,Clark County,33,4,20,"Clark County, Idaho"
Idaho,16,Clark County,33,5,28,"Clark County, Idaho"
Idaho,16,Clearwater County,35,1,887,"Clearwater County, Idaho"
Idaho,16,Clearwater County,35,2,1360,"Clearwater County, Idaho"
Idaho,16,Clearwater County,35,3,797,"Clearwater County, Idaho"
Idaho,16,Clearwater County,35,4,246,"Clearwater County, Idaho"
Idaho,16,Clearwater County,35,5,119,"Clearwater County, Idaho"
Idaho,16,Custer County,37,1,370,"Custer County, Idaho"
Idaho,16,Custer County,37,2,528,"Custer County, Idaho"
Idaho,16,Custer County,37,3,488,"Custer County, Idaho"
Idaho,16,Custer County,37,4,145,"Custer County, Idaho"
Idaho,16,Custer County,37,5,209,"Custer County, Idaho"
Idaho,16,Elmore County,39,1,2862,"Elmore County, Idaho"
Idaho,16,Elmore County,39,2,4316,"Elmore County, Idaho"
Idaho,16,Elmore County,39,3,1815,"Elmore County, Idaho"
Idaho,16,Elmore County,39,4,638,"Elmore County, Idaho"
Idaho,16,Elmore County,39,5,487,"Elmore County, Idaho"
Idaho,16,Franklin County,41,1,736,"Franklin County, Idaho"
Idaho,16,Franklin County,41,2,1528,"Franklin County, Idaho"
Idaho,16,Franklin County,41,3,1039,"Franklin County, Idaho"
Idaho,16,Franklin County,41,4,643,"Franklin County, Idaho"
Idaho,16,Franklin County,41,5,349,"Franklin County, Idaho"
Idaho,16,Fremont County,43,1,798,"Fremont County, Idaho"
Idaho,16,Fremont County,43,2,1566,"Fremont County, Idaho"
Idaho,16,Fremont County,43,3,1019,"Fremont County, Idaho"
Idaho,16,Fremont County,43,4,485,"Fremont County, Idaho"
Idaho,16,Fremont County,43,5,413,"Fremont County, Idaho"
Idaho,16,Gem County,45,1,1861,"Gem County, Idaho"
Idaho,16,Gem County,45,2,1971,"Gem County, Idaho"
Idaho,16,Gem County,45,3,1393,"Gem County, Idaho"
Idaho,16,Gem County,45,4,626,"Gem County, Idaho"
Idaho,16,Gem County,45,5,454,"Gem County, Idaho"
Idaho,16,Gooding County,47,1,1158,"Gooding County, Idaho"
Idaho,16,Gooding County,47,2,2098,"Gooding County, Idaho"
Idaho,16,Gooding County,47,3,1176,"Gooding County, Idaho"
Idaho,16,Gooding County,47,4,520,"Gooding County, Idaho"
Idaho,16,Gooding County,47,5,281,"Gooding County, Idaho"
Idaho,16,Idaho County,49,1,1424,"Idaho County, Idaho"
Idaho,16,Idaho County,49,2,2427,"Idaho County, Idaho"
Idaho,16,Idaho County,49,3,1582,"Idaho County, Idaho"
Idaho,16,Idaho County,49,4,489,"Idaho County, Idaho"
Idaho,16,Idaho County,49,5,312,"Idaho County, Idaho"
Idaho,16,Jefferson County,51,1,1266,"Jefferson County, Idaho"
Idaho,16,Jefferson County,51,2,3582,"Jefferson County, Idaho"
Idaho,16,Jefferson County,51,3,2171,"Jefferson County, Idaho"
Idaho,16,Jefferson County,51,4,1000,"Jefferson County, Idaho"
Idaho,16,Jefferson County,51,5,662,"Jefferson County, Idaho"
Idaho,16,Jerome County,53,1,2035,"Jerome County, Idaho"
Idaho,16,Jerome County,53,2,2940,"Jerome County, Idaho"
Idaho,16,Jerome County,53,3,1710,"Jerome County, Idaho"
Idaho,16,Jerome County,53,4,707,"Jerome County, Idaho"
Idaho,16,Jerome County,53,5,383,"Jerome County, Idaho"
Idaho,16,Kootenai County,55,1,16719,"Kootenai County, Idaho"
Idaho,16,Kootenai County,55,2,24701,"Kootenai County, Idaho"
Idaho,16,Kootenai County,55,3,11771,"Kootenai County, Idaho"
Idaho,16,Kootenai County,55,4,4423,"Kootenai County, Idaho"
Idaho,16,Kootenai County,55,5,2457,"Kootenai County, Idaho"
Idaho,16,Latah County,57,1,4714,"Latah County, Idaho"
Idaho,16,Latah County,57,2,6052,"Latah County, Idaho"
Idaho,16,Latah County,57,3,2480,"Latah County, Idaho"
Idaho,16,Latah County,57,4,816,"Latah County, Idaho"
Idaho,16,Latah County,57,5,553,"Latah County, Idaho"
Idaho,16,Lemhi County,59,1,809,"Lemhi County, Idaho"
Idaho,16,Lemhi County,59,2,1272,"Lemhi County, Idaho"
Idaho,16,Lemhi County,59,3,733,"Lemhi County, Idaho"
Idaho,16,Lemhi County,59,4,436,"Lemhi County, Idaho"
Idaho,16,Lemhi County,59,5,184,"Lemhi County, Idaho"
Idaho,16,Lewis County,61,1,451,"Lewis County, Idaho"
Idaho,16,Lewis County,61,2,615,"Lewis County, Idaho"
Idaho,16,Lewis County,61,3,323,"Lewis County, Idaho"
Idaho,16,Lewis County,61,4,100,"Lewis County, Idaho"
Idaho,16,Lewis County,61,5,72,"Lewis County, Idaho"
Idaho,16,Lincoln County,63,1,492,"Lincoln County, Idaho"
Idaho,16,Lincoln County,63,2,504,"Lincoln County, Idaho"
Idaho,16,Lincoln County,63,3,403,"Lincoln County, Idaho"
Idaho,16,Lincoln County,63,4,223,"Lincoln County, Idaho"
Idaho,16,Lincoln County,63,5,82,"Lincoln County, Idaho"
Idaho,16,Madison County,65,1,3679,"Madison County, Idaho"
Idaho,16,Madison County,65,2,3900,"Madison County, Idaho"
Idaho,16,Madison County,65,3,1909,"Madison County, Idaho"
Idaho,16,Madison County,65,4,634,"Madison County, Idaho"
Idaho,16,Madison County,65,5,443,"Madison County, Idaho"
Idaho,16,Minidoka County,67,1,1594,"Minidoka County, Idaho"
Idaho,16,Minidoka County,67,2,2747,"Minidoka County, Idaho"
Idaho,16,Minidoka County,67,3,1716,"Minidoka County, Idaho"
Idaho,16,Minidoka County,67,4,763,"Minidoka County, Idaho"
Idaho,16,Minidoka County,67,5,281,"Minidoka County, Idaho"
Idaho,16,Nez Perce County,69,1,4058,"Nez Perce County, Idaho"
Idaho,16,Nez Perce County,69,2,6058,"Nez Perce County, Idaho"
Idaho,16,Nez Perce County,69,3,3036,"Nez Perce County, Idaho"
Idaho,16,Nez Perce County,69,4,1554,"Nez Perce County, Idaho"
Idaho,16,Nez Perce County,69,5,691,"Nez Perce County, Idaho"
Idaho,16,Oneida County,71,1,261,"Oneida County, Idaho"
Idaho,16,Oneida County,71,2,538,"Oneida County, Idaho"
Idaho,16,Oneida County,71,3,467,"Oneida County, Idaho"
Idaho,16,Oneida County,71,4,234,"Oneida County, Idaho"
Idaho,16,Oneida County,71,5,86,"Oneida County, Idaho"
Idaho,16,Owyhee County,73,1,1023,"Owyhee County, Idaho"
Idaho,16,Owyhee County,73,2,1266,"Owyhee County, Idaho"
Idaho,16,Owyhee County,73,3,935,"Owyhee County, Idaho"
Idaho,16,Owyhee County,73,4,590,"Owyhee County, Idaho"
Idaho,16,Owyhee County,73,5,344,"Owyhee County, Idaho"
Idaho,16,Payette County,75,1,2330,"Payette County, Idaho"
Idaho,16,Payette County,75,2,2840,"Payette County, Idaho"
Idaho,16,Payette County,75,3,2095,"Payette County, Idaho"
Idaho,16,Payette County,75,4,804,"Payette County, Idaho"
Idaho,16,Payette County,75,5,518,"Payette County, Idaho"
Idaho,16,Power County,77,1,622,"Power County, Idaho"
Idaho,16,Power County,77,2,1015,"Power County, Idaho"
Idaho,16,Power County,77,3,597,"Power County, Idaho"
Idaho,16,Power County,77,4,244,"Power County, Idaho"
Idaho,16,Power County,77,5,112,"Power County, Idaho"
Idaho,16,Shoshone County,79,1,1613,"Shoshone County, Idaho"
Idaho,16,Shoshone County,79,2,2205,"Shoshone County, Idaho"
Idaho,16,Shoshone County,79,3,842,"Shoshone County, Idaho"
Idaho,16,Shoshone County,79,4,304,"Shoshone County, Idaho"
Idaho,16,Shoshone County,79,5,170,"Shoshone County, Idaho"
Idaho,16,Teton County,81,1,737,"Teton County, Idaho"
Idaho,16,Teton County,81,2,1677,"Teton County, Idaho"
Idaho,16,Teton County,81,3,669,"Teton County, Idaho"
Idaho,16,Teton County,81,4,346,"Teton County, Idaho"
Idaho,16,Teton County,81,5,234,"Teton County, Idaho"
Idaho,16,Twin Falls County,83,1,8399,"Twin Falls County, Idaho"
Idaho,16,Twin Falls County,83,2,13008,"Twin Falls County, Idaho"
Idaho,16,Twin Falls County,83,3,5607,"Twin Falls County, Idaho"
Idaho,16,Twin Falls County,83,4,1932,"Twin Falls County, Idaho"
Idaho,16,Twin Falls County,83,5,1034,"Twin Falls County, Idaho"
Idaho,16,Valley County,85,1,900,"Valley County, Idaho"
Idaho,16,Valley County,85,2,1560,"Valley County, Idaho"
Idaho,16,Valley County,85,3,565,"Valley County, Idaho"
Idaho,16,Valley County,85,4,418,"Valley County, Idaho"
Idaho,16,Valley County,85,5,250,"Valley County, Idaho"
Idaho,16,Washington County,87,1,1130,"Washington County, Idaho"
Idaho,16,Washington County,87,2,1373,"Washington County, Idaho"
Idaho,16,Washington County,87,3,805,"Washington County, Idaho"
Idaho,16,Washington County,87,4,306,"Washington County, Idaho"
Idaho,16,Washington County,87,5,165,"Washington County, Idaho"
Illinois,17,Adams County,1,1,8726,"Adams County, Illinois"
Illinois,17,Adams County,1,2,10603,"Adams County, Illinois"
Illinois,17,Adams County,1,3,4127,"Adams County, Illinois"
Illinois,17,Adams County,1,4,1094,"Adams County, Illinois"
Illinois,17,Adams County,1,5,552,"Adams County, Illinois"
Illinois,17,Alexander County,3,1,895,"Alexander County, Illinois"
Illinois,17,Alexander County,3,2,713,"Alexander County, Illinois"
Illinois,17,Alexander County,3,3,296,"Alexander County, Illinois"
Illinois,17,Alexander County,3,4,70,"Alexander County, Illinois"
Illinois,17,Alexander County,3,5,14,"Alexander County, Illinois"
Illinois,17,Bond County,5,1,1701,"Bond County, Illinois"
Illinois,17,Bond County,5,2,2089,"Bond County, Illinois"
Illinois,17,Bond County,5,3,1429,"Bond County, Illinois"
Illinois,17,Bond County,5,4,462,"Bond County, Illinois"
Illinois,17,Bond County,5,5,239,"Bond County, Illinois"
Illinois,17,Boone County,7,1,4643,"Boone County, Illinois"
Illinois,17,Boone County,7,2,7500,"Boone County, Illinois"
Illinois,17,Boone County,7,3,3794,"Boone County, Illinois"
Illinois,17,Boone County,7,4,1381,"Boone County, Illinois"
Illinois,17,Boone County,7,5,448,"Boone County, Illinois"
Illinois,17,Brown County,9,1,600,"Brown County, Illinois"
Illinois,17,Brown County,9,2,852,"Brown County, Illinois"
Illinois,17,Brown County,9,3,330,"Brown County, Illinois"
Illinois,17,Brown County,9,4,144,"Brown County, Illinois"
Illinois,17,Brown County,9,5,29,"Brown County, Illinois"
Illinois,17,Bureau County,11,1,4159,"Bureau County, Illinois"
Illinois,17,Bureau County,11,2,5562,"Bureau County, Illinois"
Illinois,17,Bureau County,11,3,2236,"Bureau County, Illinois"
Illinois,17,Bureau County,11,4,730,"Bureau County, Illinois"
Illinois,17,Bureau County,11,5,282,"Bureau County, Illinois"
Illinois,17,Calhoun County,13,1,480,"Calhoun County, Illinois"
Illinois,17,Calhoun County,13,2,585,"Calhoun County, Illinois"
Illinois,17,Calhoun County,13,3,407,"Calhoun County, Illinois"
Illinois,17,Calhoun County,13,4,73,"Calhoun County, Illinois"
Illinois,17,Calhoun County,13,5,42,"Calhoun County, Illinois"
Illinois,17,Carroll County,15,1,2072,"Carroll County, Illinois"
Illinois,17,Carroll County,15,2,2511,"Carroll County, Illinois"
Illinois,17,Carroll County,15,3,1006,"Carroll County, Illinois"
Illinois,17,Carroll County,15,4,408,"Carroll County, Illinois"
Illinois,17,Carroll County,15,5,137,"Carroll County, Illinois"
Illinois,17,Cass County,17,1,1666,"Cass County, Illinois"
Illinois,17,Cass County,17,2,1945,"Cass County, Illinois"
Illinois,17,Cass County,17,3,843,"Cass County, Illinois"
Illinois,17,Cass County,17,4,200,"Cass County, Illinois"
Illinois,17,Cass County,17,5,92,"Cass County, Illinois"
Illinois,17,Champaign County,19,1,32842,"Champaign County, Illinois"
Illinois,17,Champaign County,19,2,28632,"Champaign County, Illinois"
Illinois,17,Champaign County,19,3,8278,"Champaign County, Illinois"
Illinois,17,Champaign County,19,4,2636,"Champaign County, Illinois"
Illinois,17,Champaign County,19,5,884,"Champaign County, Illinois"
Illinois,17,Christian County,21,1,4436,"Christian County, Illinois"
Illinois,17,Christian County,21,2,5575,"Christian County, Illinois"
Illinois,17,Christian County,21,3,2117,"Christian County, Illinois"
Illinois,17,Christian County,21,4,707,"Christian County, Illinois"
Illinois,17,Christian County,21,5,346,"Christian County, Illinois"
Illinois,17,Clark County,23,1,1915,"Clark County, Illinois"
Illinois,17,Clark County,23,2,2877,"Clark County, Illinois"
Illinois,17,Clark County,23,3,1180,"Clark County, Illinois"
Illinois,17,Clark County,23,4,329,"Clark County, Illinois"
Illinois,17,Clark County,23,5,191,"Clark County, Illinois"
Illinois,17,Clay County,25,1,1987,"Clay County, Illinois"
Illinois,17,Clay County,25,2,2036,"Clay County, Illinois"
Illinois,17,Clay County,25,3,1037,"Clay County, Illinois"
